# Alexandria ID,Compound,Formula,Charge,Multiplicity,CAS no.,ChemSpider ID,PubChem ID,StdInChI,InChIkey,DeltaHExp.,DeltaHError,DeltaHRef,DeltaHG4,S0Exp,S0Error,S0Ref,S0G4,Rotatable Bonds,Filename,Ring,PiStack,HBond,NumRotors,NumMethyl,SG
486,phosphonous acid,H3O2P,0.0,1.0,14332-09-3,2283104,3014827.0,InChI=1S/H3O2P/c1-3-2/h1-3H,XRBCRPZXSCBRTK-UHFFFAOYSA-N,,,,-469.38,,,,274.34,0.0,dihydroxy-phosphine,0.0,0.0,0.0,0.0,0.0,0.0
490,3-methyl-1-(3-methylbutoxy)butane,C10H22O,0.0,1.0,544-01-4,10524,10989.0,"InChI=1S/C10H22O/c1-9(2)5-7-11-8-6-10(3)4/h9-10H,5-8H2,1-4H3",AQZGPSLYZOOYQP-UHFFFAOYSA-N,-374.2,0.0,38.0,-388.67,581.19,12.0,38.0,519.51,6.0,diisopentyl-ether,0.0,0.0,0.0,6.0,4.0,0.0
491,N-propan-2-ylpropan-2-amine,C6H15N,0.0,1.0,108-18-9,7624,7912.0,"InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",UAOMVDZJSHZZME-UHFFFAOYSA-N,-143.8,0.0,22.0,-124.36,412.0,0.0,22.0,381.19,2.0,diisopropylamine,0.0,0.0,0.0,2.0,4.0,0.0
492,2-propan-2-yloxypropane,C6H14O,0.0,1.0,108-20-3,7626,7914.0,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,-319.2,0.0,22.0,-321.91,398.9,0.0,22.0,384.74,2.0,diisopropyl-ether,0.0,0.0,0.0,2.0,4.0,0.0
493,4-methylideneoxetan-2-one,C4H4O2,0.0,1.0,2130-41-8,12140,12661.0,InChI=1S/C4H4O2/c1-3-2-4(5)6-3/h1-2H2,WASQWSOJHCZDFK-UHFFFAOYSA-N,-190.2,0.0,22.0,-193.06,307.5,0.0,22.0,303.97,0.0,diketene,0.0,0.0,0.0,0.0,0.0,0.0
494,"cyclobutane-1,3-dione",C4H4O2,0.0,1.0,15506-53-3,25456,27357.0,InChI=1S/C4H4O2/c5-3-1-4(6)2-3/h1-2H2,PZQGSZRQKQZCOJ-UHFFFAOYSA-N,,,,-182.79,,,,313.81,0.0,cyclobutane-13-dione,1.0,0.0,0.0,0.0,0.0,0.0
495,"cyclobutane-1,2-dione",C4H4O2,0.0,1.0,33689-28-0,125115,141827.0,InChI=1S/C4H4O2/c5-3-1-2-4(3)6/h1-2H2,QDMRCCGQLCIMLG-UHFFFAOYSA-N,,,,-169.18,,,,314.54,0.0,cyclobutane-12-dione,1.0,0.0,0.0,0.0,0.0,0.0
496,dimethoxymethane,C3H8O2,0.0,1.0,109-87-5,13837190,8020.0,"InChI=1S/C3H8O2/c1-4-3-5-2/h3H2,1-2H3",NKDDWNXOKDWJAK-UHFFFAOYSA-N,-348.2,0.0,22.0,-354.07,335.7,0.0,22.0,322.35,2.0,dimethoxymethane,0.0,0.0,0.0,2.0,2.0,0.0
497,N-methylmethanamine,C2H7N,0.0,1.0,124-40-3,654,674.0,"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",ROSDSFDQCJNGOL-UHFFFAOYSA-N,-18.45,0.0,22.0,-16.03,272.96,0.0,22.0,271.31,0.0,dimethylamine,0.0,0.0,0.0,0.0,2.0,0.0
498,dimethylarsine,C2H7As,0.0,1.0,593-57-7,71387,,"InChI=1S/C2H7As/c1-3-2/h3H,1-2H3",,,,,-272.78,,,,309.9,0.0,dimethylarsine,0.0,0.0,0.0,0.0,2.0,0.0
499,dimethylborane,C2H7B,0.0,1.0,7216-97-9,10645856,,"InChI=1S/C2H7B/c1-3-2/h3H,1-2H3",,,,,-49.12,,,,293.46,0.0,dimethylborane,0.0,0.0,0.0,0.0,2.0,0.0
500,dimethyl carbonate,C3H6O3,0.0,1.0,616-38-6,11526,12021.0,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,IEJIGPNLZYLLBP-UHFFFAOYSA-N,-570.1,0.0,22.0,-573.75,321.6,0.0,22.0,343.18,2.0,dimethyl-carbonate,0.0,0.0,0.0,2.0,2.0,0.0
501,(methyldisulfanyl)methane,C2H6S2,0.0,1.0,624-92-0,11731,12232.0,InChI=1S/C2H6S2/c1-3-4-2/h1-2H3,WQOXQRCZOLPYPM-UHFFFAOYSA-N,-24.2,0.0,22.0,-25.89,335.29,0.0,22.0,329.08,1.0,dimethyl-disulfide,0.0,0.0,0.0,1.0,2.0,0.0
502,dimethyl (Z)-but-2-enedioate,C6H8O4,0.0,1.0,624-48-6,4436352,5271565.0,"InChI=1S/C6H8O4/c1-9-5(7)3-4-6(8)10-2/h3-4H,1-2H3/b4-3-",LDCRTTXIJACKKU-ARJAWSKDSA-N,-620.8,0.0,22.0,-635.99,499.0,0.0,22.0,453.36,4.0,dimethyl-maleate,0.0,0.0,0.0,4.0,2.0,0.0
504,methylselanylmethane,C2H6Se,0.0,1.0,593-79-3,11158,11648.0,InChI=1S/C2H6Se/c1-3-2/h1-2H3,RVIXKDRPFPUUOO-UHFFFAOYSA-N,,,,3.31,,,,300.92,0.0,dimethylselenide,0.0,0.0,0.0,0.0,2.0,0.0
505,methylseleninylmethane,C2H6OSe,0.0,1.0,4371-90-8,118607,134574.0,InChI=1S/C2H6OSe/c1-4(2)3/h1-2H3,OOYOEHGKYKMRJI-UHFFFAOYSA-N,,,,-52.37,,,,328.66,0.0,dimethyl-seleniumoxide,0.0,0.0,0.0,0.0,2.0,0.0
506,methylsulfanylmethane,C2H6S,0.0,1.0,75-18-3,1039,1068.0,InChI=1S/C2H6S/c1-3-2/h1-2H3,QMMFVYPAHWMCMS-UHFFFAOYSA-N,-37.24,0.0,22.0,-39.2,285.85,0.0,22.0,284.01,0.0,dimethyl-sulfide,0.0,0.0,0.0,0.0,2.0,0.0
507,methylsulfonylmethane,C2H6O2S,0.0,1.0,67-71-0,5978,6213.0,"InChI=1S/C2H6O2S/c1-5(2,3)4/h1-2H3",HHVIBTZHLRERCL-UHFFFAOYSA-N,-373.21,2.93,24.0,-371.24,310.6,0.0,19.0,322.23,0.0,dimethylsulfone,0.0,0.0,0.0,0.0,2.0,0.0
508,methylsulfinylmethane,C2H6OS,0.0,1.0,67-68-5,659,679.0,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-150.46,0.0,22.0,-148.72,306.27,0.0,22.0,307.94,0.0,dimethyl-sulfoxide,0.0,0.0,0.0,0.0,2.0,0.0
509,N-oxonitramide,N2O3,0.0,1.0,10544-73-7,55446,61526.0,InChI=1S/N2O3/c3-1-2(4)5,LZDSILRDTDCIQT-UHFFFAOYSA-N,82.84,0.0,22.0,79.64,308.45,0.0,22.0,298.34,0.0,dinitrogen-trioxide,0.0,0.0,0.0,1.0,0.0,0.0
510,1-pentoxypentane,C10H22O,0.0,1.0,693-65-2,12220,12743.0,"InChI=1S/C10H22O/c1-3-5-7-9-11-10-8-6-4-2/h3-10H2,1-2H3",AOPDRZXCEAKHHW-UHFFFAOYSA-N,-374.0,0.0,22.0,-377.43,585.0,0.0,22.0,527.05,8.0,dipentyl-ether,0.0,0.0,0.0,8.0,2.0,0.0
511,phenoxybenzene,C12H10O,0.0,1.0,101-84-8,7302,7583.0,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H,USIUVYZYUHIAEV-UHFFFAOYSA-N,52.0,0.0,22.0,50.05,413.0,0.0,22.0,424.07,2.0,diphenyl-ether,0.0,0.0,0.0,2.0,0.0,0.0
513,N-Silylsilanamine,H7NSi2,0.0,1.0,5702:11:5,465106,,"InChI=1S/H7NSi2/c2-1-3/h1H,2-3H3",,,,,-64.29,,,,331.56,0.0,disilazane,0.0,0.0,0.0,0.0,0.0,0.0
514,ethenoxyethene,C4H6O,0.0,1.0,109-93-3,7733,8024.0,"InChI=1S/C4H6O/c1-3-5-4-2/h3-4H,1-2H2",QYKIQEUNHZKYBP-UHFFFAOYSA-N,-14.0,0.0,22.0,-11.84,334.0,0.0,22.0,308.31,2.0,divinyl-ether,0.0,0.0,0.0,2.0,0.0,0.0
516,ethane,C2H6,0.0,1.0,74-84-0,6084,6324.0,InChI=1S/C2H6/c1-2/h1-2H3,OTMSDBZUPAUEDD-UHFFFAOYSA-N,-83.82,0.0,22.0,-83.6,229.12,0.0,22.0,227.65,0.0,ethane,0.0,0.0,0.0,0.0,2.0,0.0
517,ethanethiol,C2H6S,0.0,1.0,75-08-1,6103,6343.0,"InChI=1S/C2H6S/c1-2-3/h3H,2H2,1H3",DNJIEGIFACGWOD-UHFFFAOYSA-N,-46.3,0.0,22.0,-47.3,296.1,0.0,22.0,284.81,0.0,ethanethiol-gauche,0.0,0.0,0.0,0.0,1.0,0.0
518,ethanimine,C2H5N,0.0,1.0,20729-41-3,11539075,140746.0,"InChI=1S/C2H5N/c1-2-3/h2-3H,1H3",MPAYEWNVIPXRDP-UHFFFAOYSA-N,,,,41.37,,,,261.65,0.0,ethanimine,0.0,0.0,0.0,0.0,1.0,0.0
519,ethanol,C2H6O,0.0,1.0,64-17-5,682,702.0,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-234.95,0.0,22.0,-234.45,280.64,0.0,22.0,270.29,0.0,ethanol-trans,0.0,0.0,0.0,0.0,1.0,0.0
521,ethyl prop-2-enoate,C5H8O2,0.0,1.0,140-88-5,8490,8821.0,"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",JIGUQPWFLRLWPJ-UHFFFAOYSA-N,-341.0,0.0,22.0,-336.04,407.0,0.0,22.0,367.5,3.0,ethyl-acrylate,0.0,0.0,0.0,3.0,1.0,0.0
522,ethanamine,C2H7N,0.0,1.0,75-04-7,6101,6341.0,"InChI=1S/C2H7N/c1-2-3/h2-3H2,1H3",QUSNBJAOOMFDIB-UHFFFAOYSA-N,-47.15,0.0,22.0,-47.99,284.8,0.0,22.0,271.78,0.0,ethylamine-gauche,0.0,0.0,0.0,0.0,1.0,0.0
523,ethylbenzene,C8H10,0.0,1.0,100-41-4,7219,7500.0,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",YNQLUTRBYVCPMQ-UHFFFAOYSA-N,29.92,0.0,22.0,32.24,360.63,0.0,22.0,358.91,1.0,ethylbenzene,0.0,0.0,0.0,1.0,1.0,0.0
524,ethyl butanoate,C6H12O2,0.0,1.0,105-54-4,7475,7762.0,"InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3",OBNCKNCVKJNDBV-UHFFFAOYSA-N,-485.5,0.0,22.0,-486.76,441.7,0.0,22.0,420.7,4.0,ethyl-butanoate,0.0,0.0,0.0,4.0,2.0,0.0
525,ethyl cyanate,C3H5NO,0.0,1.0,627-48-5,464991,533706.0,"InChI=1S/C3H5NO/c1-2-5-3-4/h2H2,1H3",JXBPSENIJJPTCI-UHFFFAOYSA-N,,,,-35.72,,,,314.16,1.0,ethyl-cyanate,0.0,0.0,0.0,1.0,1.0,0.0
526,"1,3-dioxolan-2-one",C3H4O3,0.0,1.0,96-49-1,7030,7303.0,InChI=1S/C3H4O3/c4-3-5-1-2-6-3/h1-2H2,KMTRUDSVKNLOMY-UHFFFAOYSA-N,-506.9,0.0,22.0,-512.65,260.0,0.0,22.0,297.06,0.0,ethylene-carbonate,0.0,0.0,0.0,0.0,0.0,0.0
527,2-butoxyethanol,C6H14O2,0.0,1.0,111-76-2,13836399,8133.0,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",POAOYUHQDCAZBD-UHFFFAOYSA-N,-441.0,0.0,22.0,-437.58,478.0,0.0,22.0,427.44,5.0,2-butoxyethanol,0.0,0.0,0.0,5.0,1.0,0.0
528,"ethane-1,2-diol",C2H6O2,0.0,1.0,107-21-1,13835235,174.0,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",LYCAIKOWRPUZTN-UHFFFAOYSA-N,-392.2,0.0,22.0,-379.34,304.89,0.0,22.0,301.56,1.0,ethyleneglycol,0.0,0.0,0.0,1.0,0.0,0.0
529,aziridine,C2H5N,0.0,1.0,145379-92-6,8682,9033.0,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2",NOWKCMXCCJGMRR-UHFFFAOYSA-N,123.43,0.0,22.0,127.41,250.62,0.0,22.0,249.68,0.0,ethyleneimine,0.0,0.0,0.0,0.0,0.0,0.0
530,methoxyethane,C3H8O,0.0,1.0,540-67-0,10441,10903.0,"InChI=1S/C3H8O/c1-3-4-2/h3H2,1-2H3",XOBKSJJDNFUZPF-UHFFFAOYSA-N,-216.4,0.0,22.0,-219.23,308.81,0.0,22.0,301.96,1.0,methoxyethane,0.0,0.0,0.0,1.0,2.0,0.0
531,oxirane,C2H4O,0.0,1.0,75-21-8,6114,6354.0,InChI=1S/C2H4O/c1-2-3-1/h1-2H2,IAYPIBMASNFSPL-UHFFFAOYSA-N,-52.63,0.0,22.0,-54.41,242.99,0.0,22.0,242.35,0.0,ethylene-oxide,0.0,0.0,0.0,0.0,0.0,0.0
532,ethylidynearsane,C2H3As,0.0,1.0,,,,InChI=1S/C2H3As/c1-2-3/h1H3,,,,,246.87,,,,275.38,0.0,ethylidynearsane,0.0,0.0,0.0,0.0,1.0,0.0
533,ethyl formate,C3H6O2,0.0,1.0,109-94-4,7734,8025.0,"InChI=1S/C3H6O2/c1-2-5-3-4/h3H,2H2,1H3",WBJINCZRORDGAQ-UHFFFAOYSA-N,-388.3,0.0,22.0,-393.96,328.2,0.0,22.0,317.01,2.0,ethyl-formate-trans,0.0,0.0,0.0,2.0,1.0,0.0
534,ethyl (2S)-2-hydroxypropanoate,C5H10O3,0.0,1.0,13171-69-2,83800,92831.0,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3/t4-/m0/s1",LZCLXQDLBQLTDK-BYPYZUCNSA-N,-635.0,0.0,38.0,-621.96,456.0,0.0,22.0,407.27,3.0,ethyl-lactate,0.0,0.0,1.0,3.0,2.0,0.0
535,N-methylethanamine,C3H9N,0.0,1.0,624-78-2,11718,12219.0,"InChI=1S/C3H9N/c1-3-4-2/h4H,3H2,1-2H3",LIWAQLJGPBVORC-UHFFFAOYSA-N,-45.2,0.0,38.0,-44.72,335.6,7.0,38.0,303.05,1.0,ethyl-methylamine,0.0,0.0,0.0,1.0,2.0,0.0
536,ethyl propanoate,C5H10O2,0.0,1.0,105-37-3,7463,7749.0,"InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3",FKRCODPIKNYEAC-UHFFFAOYSA-N,-463.6,0.0,22.0,-466.12,402.5,0.0,22.0,387.96,3.0,ethyl-propanoate,0.0,0.0,0.0,3.0,2.0,0.0
537,N-ethylpropan-1-amine,C5H13N,0.0,1.0,20193-20-8,79752,88398.0,"InChI=1S/C5H13N/c1-3-5-6-4-2/h6H,3-5H2,1-2H3",XCVNDBIXFPGMIW-UHFFFAOYSA-N,-92.5,0.0,38.0,-123.17,393.31,8.0,38.0,361.21,3.0,1-ethylpropylamine,0.0,0.0,0.0,3.0,2.0,0.0
538,ethenoxyethane,C4H8O,0.0,1.0,109-92-2,7732,8023.0,"InChI=1S/C4H8O/c1-3-5-4-2/h3H,1,4H2,2H3",FJKIXWOMBXYWOQ-UHFFFAOYSA-N,-140.8,0.0,22.0,-133.14,349.0,0.0,22.0,348.07,2.0,ethyl-vinyl-ether,0.0,0.0,0.0,2.0,1.0,0.0
539,monofluoroamine,FH2N,0.0,1.0,15861-05-9,123451,,InChI=1S/FH2N/c1-2/h2H2,,,,,-24.67,,,,229.61,0.0,fluoramide,0.0,0.0,0.0,0.0,0.0,0.0
540,fluorine azide,FN3,0.0,1.0,14986-60-8,10328964,,InChI=1S/FN3/c1-3-4-2,,,,,319.97,,,,267.68,0.0,fluorine-azide,0.0,0.0,0.0,0.0,0.0,0.0
541,molecular fluorine,F2,0.0,1.0,7782-41-4,22932,,InChI=1S/F2/c1-2,,0.0,0.0,24.0,3.22,202.68,0.0,22.0,196.22,0.0,fluorine,0.0,0.0,0.0,0.0,0.0,0.0
542,fluoroethyne,C2HF,0.0,1.0,2713:9:10,30363,32759.0,InChI=1S/C2HF/c1-2-3/h1H,IAWCIZWLKMTPLL-UHFFFAOYSA-N,,,,106.66,231.7,0.0,19.0,229.16,0.0,fluoroacetylene,0.0,0.0,0.0,0.0,0.0,0.0
543,fluoroarsine,AsFH2,0.0,1.0,,,,InChI=1S/AsFH2/c1-2/h1H2,,,,,-166.41,,,,256.31,0.0,fluoroarsine,0.0,0.0,0.0,0.0,0.0,0.0
544,fluorobenzene,C6H5F,0.0,1.0,462-06-6,9614,10008.0,InChI=1S/C6H5F/c7-6-4-2-1-3-5-6/h1-5H,PYLWMHQQBFSUBP-UHFFFAOYSA-N,-116.57,0.0,22.0,-112.81,302.63,0.0,22.0,301.44,0.0,fluorobenzene,0.0,0.0,0.0,0.0,0.0,0.0
545,fluorocyclohexane,C6H11F,0.0,1.0,372-46-3,71321,78988.0,"InChI=1S/C6H11F/c7-6-4-2-1-3-5-6/h6H,1-5H2",GOBGVVAHHOUMDK-UHFFFAOYSA-N,,,,-329.27,,,,330.65,0.0,fluorocyclohexane-equatorial,3.0,0.0,0.0,0.0,0.0,0.0
546,fluoroethane,C2H5F,0.0,1.0,353-36-6,9243,9620.0,"InChI=1S/C2H5F/c1-2-3/h2H2,1H3",UHCBBWUQDAVSMS-UHFFFAOYSA-N,-264.4,0.0,22.0,-271.72,264.4,0.0,22.0,263.73,0.0,fluoroethane,0.0,0.0,0.0,0.0,1.0,0.0
547,fluoroethene,C2H3F,0.0,1.0,75-02-5,6099,6339.0,"InChI=1S/C2H3F/c1-2-3/h2H,1H2",XUCNUKMRBVNAPB-UHFFFAOYSA-N,-138.91,0.0,22.0,-141.82,252.63,0.0,22.0,252.11,0.0,fluoroethene,0.0,0.0,0.0,0.0,0.0,0.0
548,fluorogermane,FGeH3,0.0,1.0,13537-30-9,123017,139494.0,InChI=1S/FGeH3/c1-2/h2H3,BCQKCDCVNZQJKN-UHFFFAOYSA-N,,,,-243.45,252.8,0.0,19.0,251.98,0.0,fluorogermane,0.0,0.0,0.0,0.0,0.0,0.0
549,fluoromethane,CH3F,0.0,1.0,593-53-3,11148,11638.0,InChI=1S/CH3F/c1-2/h1H3,NBVXSUQYWXRMNV-UHFFFAOYSA-N,-234.3,0.0,22.0,-236.12,222.73,0.0,22.0,222.43,0.0,fluoromethane,0.0,0.0,0.0,0.0,1.0,0.0
550,fluoro(methyl)silane,CH5FSi,0.0,1.0,753-44-6,10328924,,"InChI=1S/CH5FSi/c1-3-2/h3H2,1H3",,,,,-428.98,,,,285.96,0.0,fluoromethylsilane,0.0,0.0,0.0,0.0,1.0,0.0
551,fluorophosphane,FH2P,0.0,1.0,,11455628,,InChI=1S/FH2P/c1-2/h2H2,,,,,-249.48,,,,243.37,0.0,fluorophosphine,0.0,0.0,0.0,0.0,0.0,0.0
552,fluorosilane,SiH3F,0.0,1.0,13537-33-2,10328917,,InChI=1S/FH3Si/c1-2/h2H3,,-376.56,0.0,38.0,-357.89,238.39,0.0,38.0,238.21,0.0,fluorosilane,0.0,0.0,0.0,0.0,0.0,0.0
553,trichloro(fluoro)methane,CCl3F,0.0,1.0,75-69-4,6149,6389.0,"InChI=1S/CCl3F/c2-1(3,4)5",CYRMSUTZVYGINF-UHFFFAOYSA-N,-288.7,0.0,22.0,-289.3,309.62,0.0,22.0,310.39,0.0,trichlorofluoromethane,0.0,0.0,0.0,0.0,0.0,0.0
554,formaldehyde,CH2O,0.0,1.0,50-00-0,692,712.0,InChI=1S/CH2O/c1-2/h1H2,WSFSSNUMVMOOMR-UHFFFAOYSA-N,-108.78,0.42,24.0,-112.14,218.54,0.0,38.0,218.49,0.0,formaldehyde,0.0,0.0,0.0,0.0,0.0,0.0
555,formamide,CH3NO,0.0,1.0,75-12-7,693,713.0,"InChI=1S/CH3NO/c2-1-3/h1H,(H2,2,3)",ZHNUHDYFZUAESO-UHFFFAOYSA-N,-192.2,0.0,22.0,-188.94,248.57,0.0,22.0,260.72,0.0,formamide,0.0,0.0,0.0,0.0,0.0,0.0
556,formic acid,CH2O2,0.0,1.0,64-18-6,278,284.0,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",BDAGIHXWWSANSR-UHFFFAOYSA-N,-393.63,0.0,22.0,-379.07,248.7,0.0,22.0,248.15,0.0,formic-acid,0.0,0.0,0.0,0.0,0.0,0.0
557,formyl fluoride,CHFO,0.0,1.0,1493-02-3,14424,15153.0,InChI=1S/CHFO/c2-1-3/h1H,NHGVZTMBVDFPHJ-UHFFFAOYSA-N,,,,-383.94,246.6,0.0,19.0,246.41,0.0,formyl-fluoride,0.0,0.0,0.0,0.0,0.0,0.0
558,formonitrile oxide,CHNO,0.0,1.0,51060-05-0,454715,521293.0,InChI=1S/CHNO/c1-2-3/h1H,UXKUODQYLDZXDL-UHFFFAOYSA-N,,,,167.11,,,,249.4,0.0,fulminic-acid,0.0,0.0,0.0,0.0,0.0,0.0
559,hydroxyazaniumylidynemethane,CHNO,0.0,1.0,20411-61-4,56112,,InChI=1S/CHNO/c1-2-3/h3H,,,,,228.79,,,,246.86,0.0,hydroxyazaniumylidynemethane,0.0,0.0,0.0,0.0,0.0,0.0
560,fulvene,C6H6,0.0,1.0,497-20-1,120097,136323.0,"InChI=1S/C6H6/c1-6-4-2-3-5-6/h2-5H,1H2",PGTKVMVZBBZCKQ-UHFFFAOYSA-N,,,,214.36,,,,298.07,0.0,fulvene,0.0,0.0,0.0,0.0,0.0,0.0
561,furan,C4H4O,0.0,1.0,110-00-9,7738,8029.0,InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,YLQBMQCUIZJEEH-UHFFFAOYSA-N,-34.8,0.0,22.0,-34.62,267.14,0.0,22.0,266.54,0.0,furan,0.0,0.0,0.0,0.0,0.0,0.0
562,furan-2-carbaldehyde,C5H4O2,0.0,1.0,98-01-1,13863629,7362.0,InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H,HYBBIBNJHNGZAN-UHFFFAOYSA-N,-151.0,0.0,22.0,-156.97,333.3,0.0,22.0,316.42,1.0,furfural,0.0,0.0,0.0,1.0,0.0,0.0
563,furan-2-ylmethanol,C5H6O2,0.0,1.0,98-00-0,7083,7361.0,"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",XPFVYQJUAUNWIW-UHFFFAOYSA-N,-211.8,0.0,22.0,-215.44,358.0,0.0,22.0,335.55,1.0,furfuryl-alcohol,0.0,0.0,0.0,1.0,0.0,0.0
564,germane,GeH4,0.0,1.0,7782-65-2,22420,23984.0,InChI=1S/GeH4/h1H4,QUZPNFFHZPRKJD-UHFFFAOYSA-N,90.8,0.0,22.0,71.61,217.12,0.0,22.0,217.4,0.0,germane,0.0,0.0,0.0,0.0,0.0,0.0
565,oxogermanium,GeO,0.0,1.0,20619-16-3,4886101,6327639.0,InChI=1S/GeO/c1-2,PVADDRMAFCOOPC-UHFFFAOYSA-N,-46.2,0.0,38.0,-46.26,224.22,0.0,38.0,223.94,0.0,germanium-oxide,0.0,0.0,0.0,0.0,0.0,0.0
566,selenoxogermanium,GeSe,0.0,1.0,,21170394,,InChI=1S/GeSe/c1-2,,,,,117.42,,,,247.89,0.0,germanium-selenide,0.0,0.0,0.0,0.0,0.0,0.0
567,sulfanylidenegermanium,GeS,0.0,1.0,12025-32-0,4897590,6367215.0,InChI=1S/GeS/c1-2,VDNSGQQAZRMTCI-UHFFFAOYSA-N,92.0,0.0,38.0,90.84,230.84,0.0,38.0,235.75,0.0,germanium-sulfide,0.0,0.0,0.0,0.0,0.0,0.0
568,azidogermane,GeH3N3,0.0,1.0,21138-22-7,17616645,16684251.0,InChI=1S/GeH3N3/c1-3-4-2/h1H3,UVIYNJLYLAZRBV-UHFFFAOYSA-N,,,,341.31,,,,316.38,0.0,germylazide,0.0,0.0,0.0,0.0,0.0,0.0
570,2-aminopentanedioic acid,C5H9NO4,0.0,1.0,56-86-0,591,611.0,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)",WHUUTDBJXJRKMK-UHFFFAOYSA-N,-824.0,0.0,38.0,-810.61,527.6,0.0,22.0,434.6,4.0,glutamic-acid,0.0,0.0,0.0,4.0,0.0,0.0
571,"(2S)-2,5-diamino-5-oxo-pentanoic acid",C5H10N2O3,0.0,1.0,56-85-9,5746,,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1",,,,,-618.09,,,,444.93,4.0,glutamine,0.0,0.0,0.0,4.0,0.0,0.0
572,2-aminoacetic acid,C2H5NO2,0.0,1.0,17829-66-2,730,750.0,"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)",DHMQDGOQFOQNFH-UHFFFAOYSA-N,-392.1,0.0,22.0,-390.54,330.0,0.0,22.0,305.58,1.0,glycine,0.0,0.0,0.0,1.0,0.0,0.0
573,2-hydroxyacetaldehyde,C2H4O2,0.0,1.0,141-46-8,736,756.0,"InChI=1S/C2H4O2/c3-1-2-4/h1,4H,2H2",WGCNASOHLSPBMP-UHFFFAOYSA-N,-308.7,0.0,22.0,-304.56,,,,295.48,1.0,glycolaldehyde,0.0,0.0,1.0,1.0,0.0,0.0
574,oxaldehyde,C2H2O2,0.0,1.0,107-22-2,7572,7860.0,InChI=1S/C2H2O2/c3-1-2-4/h1-2H,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,-212.0,0.0,22.0,-216.81,272.44,0.0,22.0,271.15,1.0,glyoxal-trans,0.0,0.0,0.0,1.0,0.0,0.0
575,guanidine,CH5N3,0.0,1.0,113-00-8,3400,3520.0,"InChI=1S/CH5N3/c2-1(3)4/h(H5,2,3,4)",ZRALSGWEFCBTJO-UHFFFAOYSA-N,,,,26.08,,,,279.92,0.0,guanidine,0.0,0.0,0.0,0.0,0.0,0.0
576,"2-amino-3,7-dihydropurin-6-one",C5H5N5O,0.0,1.0,73-40-5,744,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",UYTPUPDQBNUYGX-UHFFFAOYSA-N,,,,19.98,,,,367.1,0.0,guanine,0.0,0.0,0.0,0.0,0.0,0.0
580,"1,1,2,3,3,3-hexachloroprop-1-ene",C3Cl6,0.0,1.0,1888-71-7,15113,15902.0,"InChI=1S/C3Cl6/c4-1(2(5)6)3(7,8)9",VFDYKPARTDCDCU-UHFFFAOYSA-N,,,,-55.92,,,,433.03,0.0,hexachloropropene,0.0,0.0,0.0,1.0,0.0,0.0
581,hexane,C6H14,0.0,1.0,110-54-3,7767,8058.0,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",VLKZOEOYAKHREP-UHFFFAOYSA-N,-166.94,0.0,22.0,-167.72,388.74,0.0,22.0,370.02,3.0,hexane,0.0,0.0,0.0,3.0,2.0,0.0
